#{"t_start": 1770566283.4226465, "env_id": "AdroitHandRelocate-v1"}
r,l,t
129.423721,100,88.365229
219.498492,100,89.294162
14.778579,100,90.252835
157.492738,100,91.181154
129.598167,100,92.156678
0.698264,100,93.090798
-15.451205,100,94.017703
84.272543,100,94.950748
109.851995,100,95.892415
105.375579,100,96.805108
96.781558,100,97.791948
-43.371711,100,98.783224
-295.64344,100,99.798304
88.942346,100,100.760108
-4.532389,100,101.722834
113.754217,100,102.704283
75.732941,100,103.665617
-251.254311,100,104.6244
72.085672,100,105.601663
109.552269,100,106.607335
66.194125,100,107.550757
-77.019875,100,108.420491
144.759465,100,109.337717
-298.16444,100,110.25745
-357.297515,100,111.15106
133.959452,100,112.101506
81.863565,100,112.981489
-27.611718,100,113.882593
110.742633,100,114.711607
-57.30376,100,115.531326
-26.898221,100,116.405457
-59.521399,100,117.260183
